nama_sekolah,npsn,sekolah_id_enkrip
PKBM PERMATA KELUARGA,P2964930,2EF0144B5785CD1C3907                                                                                
PKBM BUDI JAYA,P9908286,31A8B268BF2BA78A1E87                                                                                
PKBM BUNGA,P9908848,DA66177E783975E40565                                                                                
PKBM APIKOPA,P9947965,A03CC395BC8F6D4E4191                                                                                
PKBM DWI WARNA PERKASA,P9970299,732787677D6D61A80C12                                                                                
PKBM TUNAS JAYA,P9948504,26D48D4EE6B7C6CF0076                                                                                
PKBM NURUL MUSTHOFA,P9997124,6D9BE06C14C8AF859060                                                                                
PKBM POLIHE,P9984920,7E9A2D9C150ACF6AC2E0                                                                                
PKBM TUNAS KARYA,P9984321,B9147AB88D9295055418                                                                                
PKBM SURYA BAHARI,P9926226,C15D75B896382866575E                                                                                
PKBM MANDIRI JAYA,P9926468,4FBC8AE0A8ECE12EF34E                                                                                
PKBM TANJUNGSARI,P2961779,9ED6D90DC0E2E92062A8                                                                                
PKBM KUNTUM MEKAR,P2962200,57FD164FE6624AE9FD4B                                                                                
PKBM ULIL ALBAAB,P9984926,B802278AF8A63254C147                                                                                
PKBM GRACIA,P9984460,1B955DFC462C09FA225F                                                                                
PKBM BINA HARAPAN,P2963457,FCBA1C677EE0C606B96B                                                                                
PKBM KARYA BERSAMA,P9926523,330D165599E35558B8C2                                                                                
PKBM CIANJUR AKTIVIS INDEPENDEN,P9980093,77FA92EF5E6ED7EAE5BF                                                                                
PKBM NURUL JADID,P2961761,CAA2825A977F589AC93D                                                                                
PKBM AL-LATHIF,P2961011,0643CC66AD5ABD415057                                                                                
PKBM AL- HIDAYAH,P9934915,34BD1DB047CEE62C41A3                                                                                
PKBM SATRIA NEGARA,P2964512,6A597DFD62A9FA2BEE8A                                                                                
PKBM CREATIVE,P9908748,CAB25AE90A31D49AAD8D                                                                                
PKBM AL-AMIN,P9996832,43C94334332184FE5337                                                                                
PKBM AL ISHLAH,P2964765,030EA78A7FB69DBCA17C                                                                                
PKBM SAYYIDA,P9970313,91BEC454B310AFA0549E                                                                                
PKBM TUNAS BARU,P2960840,DABDDE752D2579848B42                                                                                
PKBM AMBERTO,P9962710,4FEAC1855E8B0B8B756E                                                                                
PKBM Anugrah,P2966878,8847F4C4ED50728F50DF                                                                                
PKBM HS TUNAS KARYA BANGSA,P9908807,CAA18963ED5CDB726EEC                                                                                
PKBM DWI SAKTI,P9980092,FA1CBA441A28B35D276A                                                                                
PKBM MAWAR INDAH,P9970162,72A519E4E77709C36092                                                                                
PKBM AMALIA ATTOHIR,P9954092,433F975882BA965DAFB6                                                                                
PKBM JIHAN,P9934942,41F63C706677788DB970                                                                                
PKBM PANCASILA TULUNGAGUNG,P9984363,A6E4AAB9630302C3508E                                                                                
PKBM FYAT SEZQIN,P9954082,16B86A942237F38EAAE7                                                                                
PKBM ISLAM KASMAN BIMA,P9968065,45AE48E15DB10B272C82                                                                                
PKBM SETARA,P2967535,730B9C09B81035492AFE                                                                                
PKBM SARI ILMU,P2965380,AB8CAC6C1C72AF4A1BDC                                                                                
PKBM MENTARI PAGI,P9997416,CA38D6F5FA5E84EECBB2                                                                                
PKBM BAETURAHMAN,P2964709,CEFDCB61F4444E546DFD                                                                                
PKBM ASA AROA,P9947941,9225FC1ECCAA5DB0AE70                                                                                
PKBM MITRA JAYA,P9948521,8298F409448FB47B568A                                                                                
PKBM BAITURRAHMAN,P9954384,A723F0F9B235A8FB445F                                                                                
PKBM KARIMUN PERTIWI,P2967523,1F25421C1640B04B8D87                                                                                
PKBM INSAN MANDIRI,P2965188,782D8E363D2EFA22CDA6                                                                                
PKBM AL QOSIMMIYAH,P9996364,95748A8FB92742C57A05                                                                                
PKBM ALLO  GALING,P9954228,ACD71DD6D541185C0BB6                                                                                
PKBM MULIA ,P9984479,00870E045287B0DCC767                                                                                
PKBM Setia Mandiri,P2966647,90084D2B0B1A90132E39                                                                                
PKBM LENTERA ABADI ASIH,P9970327,D3AFE34E8B95B8F37B9D                                                                                
PKBM KARTIKA,P9970701,47693DB7AB2DE636BEC2                                                                                
PKBM JEMPOL ,P9908290,0BB62039561F59C72E3B                                                                                
PKBM PULAU TABUAN,P9962731,564D260FB06A1E960B90                                                                                
PKBM DARUL FALAH,P2961149,B422422AB755456C7A6D                                                                                
PKBM KHANZA EDUCATION,P9970694,221C704623469186F46F                                                                                
PKBM SENGI INDAH MALIMO,P9984742,458DDB7DA78B6AD3DCA0                                                                                
PKBM TEMBELING SAKTI,P2966448,CA7BB80B3DD546A0DD6B                                                                                
PKBM TUNAS KELAPA,P2961323,7AE677BEF679DCA78558                                                                                
PKBM MEKAR MUKTI,P2960933,5BC958E642318D27C659                                                                                
PKBM KAEDAH,P9996227,14E5FBCD3C00CC33E24C                                                                                
PKBM LENTERA INSANI,P9997482,8BB9FEEB923368E3E5C3                                                                                
PKBM BHINNEKA TUNGGAL IKA ,P2965580,DE03A4A31B127874A54D                                                                                
PKBM IMAM AL GHOZALI,P9996435,33D7938B1E552CFC1507                                                                                
PKBM Sampar Sawo,P9997192,7311A5A7CBACCFCF427F                                                                                
PKBM Al-KHAWARIZMI,P9997235,628997DE9F1FD2227421                                                                                
PKBM LENTERA HATI,P9934779,4C4AAA19F37007661A67                                                                                
PKBM YAYASAN KASIMO,P9959692,23489441B6AC163D4987                                                                                
PKBM PANDAWA,P9956913,B3F7BD7071F3E9E8DA96                                                                                
PKBM MANDARACERDAS,P9996324,789ABDAF104DF3B81DB7                                                                                
PKBM SETIA BUDI,P2963916,27A0A8D0010046601781                                                                                
PKBM BINA AL-HIDAYAH,P9996976,9CD2A677849D5069BEA6                                                                                
PKBM IBNU SINA SIDENRENG RAPPANG,P9997149,D2DE4BF07B2872EAC4E4                                                                                
PKBM BANYU ANYAR,P2966314,AC71EE568A89DB56BC01                                                                                
PKBM YAYASAN DHARMA BAKTI GURU,P9954391,D227259936072BF98854                                                                                
PKBM LESTARI,P9948073,943997A40828599E6980                                                                                
PKBM PURPEL,P9996921,65D18286B9DDB737E64B                                                                                
PKBM GEMA DHUHA,P2966769,4A592FD983010DEC7FFA                                                                                
PKBM BANJAR BARU,P9952736,4FA7108C72A236647DA8                                                                                
PKBM ROUDLOTUL JANNAH,P9996549,C14BE41BC1D77772D517                                                                                
PKBM TUNAS MUDA,P9996280,12C5D641BC1D2B167142                                                                                
PKBM SANGAJI LENTU,P2967153,88C50FCB3F36FB015D1E                                                                                
PKBM SARIJAYA,P2965792,170F60BBC20E1396AA9B                                                                                
PKBM LENTERA NUSANTARA,P9985102,B4861BB7176C8EB85384                                                                                
PKBM SAMPARYAR,P9984880,36349EC5CA9E883861FA                                                                                
PKBM ERLANGGA,P9984730,1AFD27C981FB48BA220C                                                                                
PKBM TUNAS HARAPAN,P2966535,A368BA7D421081CA2FE7                                                                                
PKBM SINAR KASIH,P9952630,D44BC9335BD0917DDF82                                                                                
PKBM Rumah Pintar,P2963955,69FA22D4D6A7F1F4D3E7                                                                                
PKBM Mustika,P2964032,B68AE130ABC8422853F0                                                                                
PKBM MITRA DIKMAS,P9908229,F3ACB9C8D6E5469F64D9                                                                                
PKBM ORANGE,P9962711,E87D8B0BC358F5C815D1                                                                                
PKBM BAHRUL ULUM,P9954301,A46B2F3FE5BE4D4A7E7A                                                                                
PKBM MUQODDASAH,P9908303,6C7C906B5420AA3F7B1C                                                                                
PKBM BINA BANGSA,P9954261,F6CB82C11B755CF75FA4                                                                                
PKBM HARAPAN BERSAMA,P9997237,01729259F58A5D767760                                                                                
PKBM ANEKA ILMU,P9969985,6BDC0206B4A3DC83CB8E                                                                                
PKBM BINA ABDI WIYATA,P9926302,2C232B4C2A539765FA7D                                                                                
PKBM SEJAHTERA,P2961821,A2D9BD294C01C557C878                                                                                
PKBM AL- HIDAYAH,P9997176,03C55647E2C3D5C6F1AE                                                                                
PKBM RABEL,P2961706,04CD192CAC758400C0AB                                                                                
PKBM MUTIARA ILMU,P9985013,546DD2006205DEDB8FAC                                                                                
PKBM BINA ABADI,P2965444,30DDF4EF1C892EABE46B                                                                                
PKBM TELADAN,P2963290,EAB0340EED5EF4CE2A10                                                                                
PKBM PRESTASI GEMILANG,P9984676,4D6D07A81EDB8F5B37B7                                                                                
PKBM BINA BANGSA,P9934912,65E06679706D6BE14ABA                                                                                
PKBM Al KHODIJAH,P2961731,514A69D52E9318B9AD6F                                                                                
PKBM NGURSAI NGIL-NGIL,P9996568,6DFD85FD4BA8DFE9322E                                                                                
PKBM KASIH IBU PERTIWI,P9984626,D8144A100449EB329221                                                                                
PKBM BIC,P9926262,80E78CB11689665BF6A2                                                                                
PKBM JABAL ASWAD,P9970649,A922ED4079F6F83B437C                                                                                
PKBM TUNTUTAN ILMU,P9934284,7A6E34640A74B883443E                                                                                
PKBM BUMI NIKEL,P9926415,8D41416B1F1E43BE90D0                                                                                
PKBM LALAMENTIK,P2963175,251CA94676242AABCD93                                                                                
PKBM GABRIELLA,P9952691,9C5BCCED601AF204C321                                                                                
PKBM AL-KHAIRIYAH,P9908452,AE770B652646CE525346                                                                                
PKBM IMAM HUSAIN,P9960059,3AD93AF511694DBCFD5E                                                                                
PKBM BINA INSAN MANDIRI,P9970144,53AFE0B15AB7CF84D3AE                                                                                
PKBM NURUL MUHTADIN,P2967678,5A6EE967723D7AC55713                                                                                
PKBM TRI DARMA,P9934319,EFB8DAF97B02E7754D3B                                                                                
PKBM TAHFIZH IBNU KATSIR,P9984804,264F4D9391A3BF74DD2F                                                                                
PKBM HANDAYANI,P2964809,EF075B97B6692A43E607                                                                                
PKBM NUSA BANGSA,P9948589,76BF04CB723173D4B9B2                                                                                
PKBM WIYATA,P9970459,BC9B239ABBD4DC49A95E                                                                                
PKBM BUDI LUHUR,P2967642,8CD4297FD04280DB55A0                                                                                
PKBM BINA MULIA,P2966800,B14889651796A3A6BFBA                                                                                
PKBM KASINTUWU  ANTA,P2966439,9DECC292E625CDF95ACA                                                                                
PKBM RUMAH KREATIF WADAS KELIR,P9997075,8108E178255965542C6A                                                                                
PKBM Air Mata,P9956819,EABBB1829CA96479BD2C                                                                                
PKBM BINA MEKAR MANDIRI,P9997265,0B749414B7D58431A5FE                                                                                
PKBM KUSUMA DEWI SAMBOJA,P9934577,2E3730A74E12C211F5F5                                                                                
PKBM TITONG FLORES,P9962982,35104710A6BE88E21784                                                                                
PKBM AL-DZIKRI,P9997042,9EB2BB4BDA674C8B71D5                                                                                
PKBM DIMBA,P9997470,6B0DECCADD4BBA128C6B                                                                                
PKBM BRIGHT WORLD ACADEMY,P9996509,8B766B7416C966B60DA2                                                                                
PKBM AL FALAH,P2967247,4738F7589D5BF71340B3                                                                                
PKBM Amarvi School,P2966627,B062BA17F71A319223E3                                                                                
PKBM SEMARAK,P2965346,6266465F8B00F014EEF0                                                                                
PKBM Pembina Anak Bangsa Indonesia (PANBI),P2965964,FD92BBB33952565EBA57                                                                                
PKBM AL - AKBAR,P9948243,D494E6C19AEC9485FD26                                                                                
PKBM RAYA,P9984606,C0D533530518F8428DEB                                                                                
PKBM BINTANG TIMUR,P9948139,D780233BC039CC02F1E1                                                                                
PKBM HASTA,P9948241,760C71E071CB7F7BA690                                                                                
PKBM NURUS SALAM,P2962330,44A357DAACC4D7D4EECB                                                                                
PKBM PANDAN WANGI,P9952834,DCECE3DF92E6919A69ED                                                                                
PKBM AMELIA,P2962356,B77B978085255DEB19EF                                                                                
PKBM SUMBER REZEKI,P2966780,AE5973EFD69DCE38A3C6                                                                                
PKBM ANAK DESA,P9959776,7F20C0D8A4A1E2050EDE                                                                                
PKBM NUR DAFFA,P9984970,08BE18D60F8B9E526FAD                                                                                
PKBM TELADAN,P2967172,B33125A799288D565D49                                                                                
PKBM GENERASI HARAPAN,P9997074,FD42C461F68D8F75A048                                                                                
PKBM KA-ER,P2962814,00E65B823B9A11DD8512                                                                                
PKBM ANNASYA,P9984773,E74BDC440671ECB1769D                                                                                
PKBM Darul Hidayah,P9997469,838D196F24B576752104                                                                                
PKBM KUSUMA BANGSA,P2966768,6320B60AB4A28F75547F                                                                                
PKBM PERMATA SUNNAH,P9952507,A7EDA8F3BF34A09A61D8                                                                                
PKBM SINAR HARAPAN,P9996352,415B2277D6F9B005320A                                                                                
PKBM KAMPUNG WOLIO,P9948242,4F785376ACE338EA4D28                                                                                
PKBM LAILY,P2961900,1DAB5DCEFEFAD94144B1                                                                                
PKBM MANTIKULORE,P9997291,3899E21CBA9697B7ACA6                                                                                
PKBM AL-IKHLAS,P9948531,49B6201F823C7A6E9D1D                                                                                
PKBM BUDI LUHUR,P2967026,2C1D77570621A6076E20                                                                                
PKBM ZAHRATUL FIKRI,P9934902,9DB165DDFB9F542B16D1                                                                                
PKBM SERUNTING,P2965554,379345ED58FC5AB5920B                                                                                
PKBM HARAPAN JAYA ,P9947992,BA76563FB8005D07B71B                                                                                
PKBM AL-MUTTAQIN,P2966894,CAB1FF0CB134F6C2CCDE                                                                                
PKBM MULIA ABADI,P9956934,CE4DE83225CC74FFA930                                                                                
PKBM AR RAHMAN,P2964747,C9C0146EF2B131DB9BEE                                                                                
PKBM RAISING STARS INSTITUTE,P9984888,A1062D4C494DED96CC43                                                                                
PKBM ARROHMAH,P9962895,5602DC9F3454E29F2A30                                                                                
PKBM MUTIARA NURANI,P9997093,96BB9FA2BB63542E2B3E                                                                                
PKBM NUSA GEMILANG,P9997101,25F105FA004C90B4087F                                                                                
PKBM HABIB ALBY,P9984563,F282F5A71E0169E3931C                                                                                
PKBM SEBBE JAYA,P9970159,735C7B363B91A8D2B5FE                                                                                
PKBM DWIJA,P9908749,DF9DEFA80552CF680062                                                                                
PKBM HARAPAN BERSAMA,P9984259,78EA129781ACB21B8C76                                                                                
PKBM PALU BERKARYA,P9984512,24CB511786498F81B102                                                                                
PKBM BANI ISMAIL,P9997247,080FD0551EAC3F83C2BD                                                                                
PKBM KHALIFAH,P9908202,0ED5E297F499D02A5865                                                                                
PKBM SAMATURU II,P9970326,2542DC925E02BB5A9D01                                                                                
PKBM Cahaya Batam,P2960893,7C9266C66F762A60133C                                                                                
PKBM BUGOF JAYA,P9948020,FFA88394AD6202AB0370                                                                                
PKBM FLAMBOYAN,P9934462,CD8728F9C4787246BECA                                                                                
PKBM DEWANTARA,P2965578,F1FDFE008647B8C92AE4                                                                                
PKBM GHAISAN CENDEKIA,P9970250,BF6635EA787CA0AE49CC                                                                                
PKBM KABELOTA PURA,P2968191,6916ADE2F3A02E85D385                                                                                
PKBM BIBA COURSE,P9908850,03C7F716959068E74FAB                                                                                
PKBM HALONO,P9952477,4E42B13C07B8A99A95A5                                                                                
PKBM AL FAYYAD,P9970626,FBC6E5C1CDEF4012BFC4                                                                                
PKBM  ILOHELUMA THB,P9970160,8301C01D373EC770EE2E                                                                                
PKBM JONSON ANYE PESO,P9970610,9D271B54F2BC2FB411D5                                                                                
PKBM AL-QALAM,P9947880,45F5C2F179D4ED28CB71                                                                                
PKBM KEMAKMURAN,K9981413,60EBD730F0EC9B8ED15E                                                                                
PKBM AKAR,P9934655,4312D0B0FE3DB848A052                                                                                
PKBM TUNAS JAYA,P2962547,CC39554CB2C5DC2373F8                                                                                
PKBM ARINDA,P2965117,36B5A73F7F02614D38E5                                                                                
PKBM NURUL ILMI,P9985095,C9D75912F4257690F5CE                                                                                
PKBM KARYA MANFAAT,P2970281,90DADE11B90BAB6A7EE7                                                                                
PKBM CAHAYA UTAMA,P9952445,664788D1386A5EEB9B76                                                                                
PKBM CIPTA KARYA,P9934761,335D1A6DD4B4FAA90789                                                                                
PKBM. MITRA EDUKASI INSANI,P9984681,CF503646E352013D6C8E                                                                                
PKBM BINA INSANI,P2965558,C6A03F8E43A34536F31B                                                                                
PKBM Hasta Karya,P9952644,93A21510DBCCF40F036E                                                                                
PKBM SEMESTA ILMU,P9970631,EB55AEC0F82BEB779F1E                                                                                
PKBM SEKAR ARUM,P9934449,50681B645674B46D7DD5                                                                                
PKBM Solimongo,P9956912,3E632F68DBD22C4C016F                                                                                
PKBM Bina Warga Mandiri,P2964240,6B9784F46CC059BB8E0C                                                                                
PKBM PINOH SELATAN,P9997450,EA64E86DBCE000AA1919                                                                                
PKBM UTMAROS BARIROH,P9980033,37F023EBC6136009A019                                                                                
PKBM PERMATA,P9963133,D00D31661F27E2566DE2                                                                                
PKBM GENERASI BARU,P9997413,4C0E5270E26987D95C4E                                                                                
PKBM Ara Suri,P2967068,58A0C0752119718A7D4A                                                                                
PKBM TIANG ANGKASA,P9970129,A6423C6A78AC29371239                                                                                
PKBM BUTON MAINAWA,69979992,B128EE7298AF4932FF09                                                                                
PKBM SEMBERS MAJU BERSAMA,P9985107,6E90FE627D83F436B6E2                                                                                
PKBM BINA SEJAHTERA,P9974046,70A52ED91FFB897C670E                                                                                
PKBM BULAN SABIT,P9970566,6C51CCB041055DE92953                                                                                
PKBM PUSEUR KAWALUYAAN,P9997414,A2153CA959E8F062007A                                                                                
PKBM BERSAMA,P9952833,94B11EBDCB3C4A13A9D6                                                                                
PKBM TUNAS JEUMPA,P9945831,4A72F73EF6C9BE209C17                                                                                
PKBM LMDH WANA KARYA,P9996624,2A5931A7393474977841                                                                                
PKBM ASWAJA,P2961763,A7864F89889BC37950A1                                                                                
PKBM POGANERI,P2967397,16AD12026553DD367D63                                                                                
PKBM AULIA DARUSSALAM,P9996327,228C5B54B0FE0B9AD108                                                                                
PKBM SURYA SEMESTA,P9908875,D265381E2158C0F0C4E1                                                                                
PKBM BUNGA BANGSA,P2965780,881E081C1283D3D33688                                                                                
PKBM INDAH KUSUMA BANGSA,P2967552,96D599EE6B163927F6E0                                                                                
PKBM Al Ishlah,P2965965,0AD7C9694D32A61E57B2                                                                                
PKBM WIRA BHAKTI KOTA BENGKULU,P9908697,38138A35D6D7A3BAD885                                                                                
PKBM AYUN ITAH,P9984435,6D7AA3F8F33089A6E84E                                                                                
PKBM CITRA MAWAR,P9948357,139FCB089C0AD5B9288F                                                                                
PKBM NGUDI ILMU,P9952519,EE7E5518AAC800E50256                                                                                
PKBM PUTRA BANGSA,P9952608,CAF6A70B1DD4B76DBAC5                                                                                
PKBM AR-ROSYD ASSAMAD RENDE,P9970451,AF19367732D20B46808E                                                                                
PKBM. Manoto Raya,P9969971,179924ECBFCF53C0F81D                                                                                
PKBM KARANG PUTIH,P2964926,DF14B22CF72C483BBFF8                                                                                
PKBM ATH-THORIQ,P2961246,6D63E8A0693205FAEBC9                                                                                
PKBM AR-RIZKY,P9934656,5C20CC84076960E4D7F9                                                                                
PKBM TUNAS HARAPAN,P2966104,F4AFBA6D41E4F61F8BA7                                                                                
PKBM BERGEMA,P9948574,F46C9C231FB9DA1C5FF4                                                                                
PKBM AL-MANSYURIAH,P9926271,F89522FC7F410DED41E9                                                                                
PKBM RIMAU JAYA,P9926509,174460C628B77C4C4BAD                                                                                
PKBM M U L Y A,P2963655,B71C84071DCB20582F04                                                                                
PKBM SAMPOROA VALANGGUNI,P9997127,1D08BBB1F75107651491                                                                                
PKBM MANDALA,P9934668,C71D2581FAF5CBAE271A                                                                                
PKBM ALIAH,P9984617,B4EDDA19909835D0055A                                                                                
PKBM. SALMA,P9948082,1105452B87CBA8FCC986                                                                                
PKBM Jaye,P2961967,0B46799A3BA6A63A343B                                                                                
PKBM ANAK PETAI,P9996185,069477D53D157D513D08                                                                                
PKBM TUNAS JAYA,P9952431,6C1DE81A9C60108B0D7E                                                                                
PKBM BAITURROHIM,P9996116,BE1159083FDA1C862797                                                                                
PKBM PUSAKA JAYA,P2963213,4697D366C7EE6839388C                                                                                
PKBM SYIFA,P9908643,400EEB2CF0FB5F5B9D29                                                                                
PKBM MAWAR RENTI,P9996265,60D481B6E4605CD54205                                                                                
PKBM MITRA MANDIRI,P2965487,3626F257B25A13C44A39                                                                                
PKBM Tjiliwoeng,P2966611,F91EF0C372FACF7D9C78                                                                                
PKBM PUAGAIJAT TORO PURIMANUAIJAT,P9959747,F4C4F2E1C958FFDE153D                                                                                
PKBM SEKLA,P9970350,3CE58F196E7EFEB68A84                                                                                
PKBM ROUDLOTUL HIDAYAH,P9968092,BFB57C22E943D258DD6B                                                                                
PKBM KARYA MANDIRI,P9984558,414A0261717921C96FE5                                                                                
PKBM KABOMBAA,P9996977,3DB7294A6957EC2F6709                                                                                
PKBM NEGERI 16 RAWASARI,P2965967,33803648613A223B3015                                                                                
PKBM AS-ILHAM SPIDER,P9963116,59394B6DCFA01A07F4DB                                                                                
PKBM TUNAS BANGSA,P2964521,D029DBC2E7F85B7D903F                                                                                
PKBM HARAPAN PERTIWI,P9934755,457DD294889DCD5F7E2C                                                                                
PKBM BINTANG FLOBAMORA,P9908609,823044345F89A37A44D3                                                                                
PKBM BETESDA,P9963185,9492DFEBB6DAF41AA066                                                                                
PKBM DAARUS SALAM,P9962821,A8603C7127C47B65836F                                                                                
PKBM MEKAR,P9908259,07207EAF8E9EA8E5199A                                                                                
PKBM Nurul Huda      ,P2960897,1B5BD3391247A6E7B8E5                                                                                
PKBM MENDAWAI,P9926330,AAAE86C42CD1C3C0E76B                                                                                
PKBM Barokah,P9948347,40321E3EB3A2EB358E4C                                                                                
PKBM Rumah Guru,P9984935,BBBF06BC24B42EE2BBDF                                                                                
PKBM BINA UTAMA,P9996917,E2D57473EE8413B8F2B9                                                                                
PKBM MINHAJUL FALAH,P2965807,3D55A0395BDF17F3BED8                                                                                
PKBM MENTARI,P9948618,5E3DD74ABA5FFF9F2FF1                                                                                
PKBM AQILA ZAHRA,P9959674,7AF6B120FC2F4A07C48C                                                                                
PKBM HARAPAN JAYA,P9934363,EC93A6B010BD299B3A3B                                                                                
PKBM ANNUR,P9970497,4F3F86AA5C70C281FC7F                                                                                
PKBM HANA IMAR,P9962964,F8EFCC2A5018D640722C                                                                                
PKBM KAWARGIAN KARANGWANGI,P9996618,620FB6FC9DE6A4D333BE                                                                                
PKBM BUTTU SAWAH,P9952543,56AA24A159E887148400                                                                                
PKBM AL-ROHMAN,P2965008,BDD3F2AE8929EFD34877                                                                                
PKBM ANTARA,P9952619,613C65B7630B97E5A1B3                                                                                
PKBM AL`AMIN ,P2965702,E5371052AC9DED3E2B9F                                                                                
PKBM Negeri 06 Meruya Utara,P2969301,4338F4B75ED20C400BB1                                                                                
PKBM Diaferat,P2963889,2B6F610D6BF2022C1A79                                                                                
PKBM MATRAS,P9908785,177DE9EB43E77D71E4B3                                                                                
PKBM PRASASTI,P9996834,0FD52D392E2BA109CC46                                                                                
PKBM KASIH AYAH,P9997003,F23E7A429833063B8E1A                                                                                
PKBM HARAPAN BANGSA AL-HIDAYAH,P9997092,BB920E5C87741A65BF06                                                                                
PKBM MANGUN JAYA,P9908219,C8DD934FDC740F55B2A4                                                                                
pkbm fajar inhil,P9970557,0B420140F0A761BD61AB                                                                                
PKBM  TUNAS BARU,P9996973,797637E9B1A9C000D819                                                                                
PKBM PANDAWA,P2965189,672DF31ED278B3B54AD4                                                                                
PKBM ANUGRAH,P2964625,1E2DA7D4F956010938EC                                                                                
PKBM ENA KETAGO,P9980084,1BD9BF0E09D6C7F96A83                                                                                
PKBM TWIN COURSE,P2970333,AE93A34EC95A0865580A                                                                                
PKBM MUTIARA ILMU,P9948179,10EDC45D84F976352EED                                                                                
PKBM KENANGA,P2964705,8FB8B9DAFE47A66A0E6F                                                                                
PKBM ALHUJRAH,P9970256,ACAA035584798C6C1A91                                                                                
YAYASAN PKBM CINTA BANGSA,P9984834,E3642213C01ADD730650                                                                                
PKBM MAJU BERSAMA,P9908364,235AEF1112A6277A961F                                                                                
PKBM Tunas Harapan,P2966732,8183356C9EEA3330E1F4                                                                                
PKBM MEKAR SARI,P9954169,917E589E0B883B9109F5                                                                                
PKBM PELITA,P9934579,EF3063013298791BC98F                                                                                
PKBM TALANGAME PUNCAK KOTA TERNATE,P9952885,9EE14082C0FEFDA21E59                                                                                
PKBM ALOGO PULO GODANG,P9952925,8B9E8052CAF585582E37                                                                                
PKBM RUMAH INSPIRASI,P9908671,BC743ACEBA12205C3E16                                                                                
PKBM WIDYA KHARISMA,P9934709,A944AA4E7AF7D8FEE651                                                                                
PKBM AL MUJAHIDIN,P2961204,A460EC845A3B86CC6E38                                                                                
PKBM BUDI JAYA,P9948199,84CAEA25361AD4AD913D                                                                                
PKBM AL-HIKMAH,P2962495,1C627BA8BCB0A9E27AAC                                                                                
PKBM KUTTAB AL FATIH,P9970677,5366E86283A4B70E0E4D                                                                                
PKBM MELATI,P9996601,6E4FEA331FE776714A94                                                                                
PKBM Mamari,P2967393,BC1AC4978873ACCCEE2C                                                                                
PKBM IKHLAS KARYA,P9934663,73523C9A1DFE1C6ED7F3                                                                                
PKBM BINA KREASI,P2964862,3131CED44A81D5F41679                                                                                
PKBM BAHAGIA,P9984982,FB2AFDBFBC93B511C967                                                                                
PKBM CANDRADIMUKA,P9984986,3351F51B839AEB82B8EB                                                                                
PKBM AL IHSAN,P9997285,02A2DDFF82AFCCE3A1C6                                                                                
PKBM JIGONIKME,P9954277,4F03D2D45E7854B91E80                                                                                
PKBM BARAKAT,P2964819,612C3D463657E3A35AF6                                                                                
PKBM LOMBAHAN BALAK,P9970666,9C182601E0B5163F27D2                                                                                
PKBM BINA ILMU,P9948450,0CCA8C3075D103316CCA                                                                                
PKBM NEGERI 36 PULAU HARAPAN,P2967957,0240B97AC1D4CB05FE64                                                                                
PKBM ASY SYIFA,P2970359,3B8E6255AE0D4E569B73                                                                                
PKBM TUNAS HARAPAN,P9984286,61D021A317B1E77BCB89                                                                                
PKBM SORGA,P9980101,3730A8B0D475BF3FCFE3                                                                                
PKBM MAFATIH ISLAMIC SCHOOL ,P9997386,BA51C810C3B30E6B21CD                                                                                
PKBM Kapitan Jaya,P9984287,0C918CDD8181D33959A5                                                                                
PKBM KUYAWAGE,P9952679,5854884A294AA6A548A2                                                                                
PKBM ISTIQOMAH,P9945724,E1A3ABE586A357A3122F                                                                                
PKBM Kinarya Daya Adi,P2966635,B42C9DBA3ECEE6BB545D                                                                                
PKBM TABOYO,P9979997,37FCE6238ECD38B5EDDA                                                                                
PKBM BERKAH,P9984872,698FE230881CBDF4CBF0                                                                                
PKBM YAYASAN MAPPASIATA,P9963070,AB547CAD7EA0979A5B95                                                                                
PKBM AL AMIN,P2962971,A5C00B75F586A32B508C                                                                                
PKBM SURYA MELATI,P2960200,5513B9D9B0A901132B08                                                                                
PKBM MANDIRI 02,P9997377,C05B0764BB872D497061                                                                                
PKBM. JAYA PALI,P9974028,2C566C688A93C559AA5B                                                                                
PKBM Darul Ulum Bulu,P9996284,24642ABA5B1BC7A3B7F7                                                                                
PKBM BALAO,P9996431,240807CDE7E2243A252F                                                                                
PKBM Pamenang Mandiri,P9954137,376E242E44C51FE411F2                                                                                
PKBM SUKMA BANGSA,P9996501,58881AE4F91B71E320B0                                                                                
PKBM INTAN PAYUNG ,P2967473,F7063E3B094350486B90                                                                                
PKBM USAHA BERSAMA,P9934731,6C045055E3A6B19EF18B                                                                                
PKBM AN NUR FAK-FAK,P9934356,13DAD2194590004B76C9                                                                                
PKBM PRATAMA,P9926299,A032DFE401EDFFC1F4CC                                                                                
PKBM SAHABAT,P9984658,CFC3060E5222AE32F9A6                                                                                
PKBM AL RAZIQ,P9984515,AB7576C60404D878A8B6                                                                                
PKBM AR-RAHMAN,P9948166,3C0C9C3E5BE589D7826D                                                                                
PKBM PUTRA MANDIRI,P9934864,477CAA712D28EBE94077                                                                                
