rombel,guru_kelas,guru_matematika,guru_bahasa_indonesia,guru_bahasa_inggris,guru_pkn,guru_penjaskes,guru_agama_budi_pekerti,guru_seni_budaya,ptk_laki,ptk_perempuan,pegawai_laki,pegawai_perempuan,pd_kelas_1_laki,pd_kelas_1_perempuan,pd_kelas_2_laki,pd_kelas_2_perempuan,pd_kelas_3_laki,pd_kelas_3_perempuan,pd_kelas_4_laki,pd_kelas_4_perempuan,pd_kelas_5_laki,pd_kelas_5_perempuan,pd_kelas_6_laki,pd_kelas_6_perempuan,pd_kelas_7_laki,pd_kelas_7_perempuan,pd_kelas_8_laki,pd_kelas_8_perempuan,pd_kelas_9_laki,pd_kelas_9_perempuan,pd_kelas_10_laki,pd_kelas_10_perempuan,pd_kelas_11_laki,pd_kelas_11_perempuan,pd_kelas_12_laki,pd_kelas_12_perempuan,jumlah_kirim,ptk,pegawai,pd,pd_laki,pd_perempuan,before_ruang_kelas,after_ruang_kelas,before_ruang_perpus,after_ruang_perpus,before_ruang_lab,after_ruang_lab,before_ruang_praktik,after_ruang_praktik,before_ruang_pimpinan,after_ruang_pimpinan,before_ruang_guru,after_ruang_guru,before_ruang_ibadah,after_ruang_ibadah,before_ruang_uks,after_ruang_uks,before_toilet,after_toilet,before_gudang,after_gudang,before_ruang_sirkulasi,after_ruang_sirkulasi,before_tempat_bermain_olahraga,after_tempat_bermain_olahraga,before_ruang_tu,after_ruang_tu,before_ruang_konseling,after_ruang_konseling,before_ruang_osis,after_ruang_osis,before_bangunan,after_bangunan,cluster
13,13,0,0,0,0,0,0,0,2,11,0,0,0,0,0,1,1,0,4,0,3,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,11,13,0,16,13,3,15,15,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,4,1,1,0,0,2,2,1,1,0,0,0,0,1,1,1
12,4,0,0,0,0,0,0,0,0,3,1,3,2,4,6,2,0,0,1,0,2,2,4,5,4,1,1,2,4,0,1,3,0,0,0,0,5,3,4,44,25,19,7,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1
9,9,0,0,0,0,0,0,0,2,12,0,1,4,0,4,0,2,4,4,2,5,1,4,1,0,0,7,3,4,2,0,0,12,3,0,0,6,14,1,62,46,16,16,16,1,1,0,0,3,3,1,1,1,1,0,0,0,0,3,3,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1
19,6,0,0,1,0,1,1,2,4,5,1,1,8,6,8,2,4,3,2,2,4,2,5,6,4,0,5,2,2,3,0,0,3,0,0,0,8,9,2,71,45,26,9,9,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,3,3,1
16,16,0,0,1,0,2,4,9,6,16,5,1,1,0,13,10,22,13,30,12,28,20,27,7,30,18,8,8,17,20,17,10,11,6,15,10,5,22,6,353,219,134,26,26,1,1,1,1,0,0,1,1,1,1,1,1,2,2,7,7,2,2,0,0,1,1,1,1,0,0,0,0,6,6,2
8,5,3,3,3,3,3,3,3,2,6,0,2,0,0,3,2,5,0,2,0,2,1,4,4,8,3,4,4,5,2,0,0,0,0,0,0,2,8,2,49,33,16,16,16,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,3,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1
4,2,1,1,1,1,3,4,1,0,3,0,2,0,2,2,2,0,0,0,0,4,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,3,2,19,10,9,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
11,5,0,0,0,0,0,2,0,1,4,2,2,1,1,2,0,0,0,0,2,2,4,2,1,2,2,1,1,1,2,0,1,1,0,0,2,4,5,4,28,12,16,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1
12,9,0,0,4,0,4,0,0,4,7,4,6,11,4,8,0,4,3,0,0,4,3,8,4,2,2,7,3,2,1,0,0,3,3,2,0,12,11,10,74,51,23,16,16,1,1,1,1,0,0,1,1,1,1,0,0,1,1,3,3,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1
12,12,0,0,0,0,0,0,0,5,8,2,0,1,0,4,1,2,1,1,3,2,4,0,3,3,2,0,3,0,1,2,1,1,3,0,0,3,13,2,38,16,22,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
24,10,8,14,1,13,8,4,7,8,21,9,6,0,2,3,1,4,4,2,1,4,3,1,3,9,5,5,2,4,2,2,2,6,10,3,4,25,29,15,82,43,39,11,11,1,1,0,0,0,0,1,1,1,1,0,0,1,1,4,4,1,1,0,0,0,0,1,1,0,0,0,0,33,33,0
17,7,0,0,0,0,0,0,0,2,6,1,4,0,0,2,3,1,2,0,5,5,5,1,5,0,0,2,0,0,0,0,0,0,0,0,0,5,8,5,31,11,20,20,20,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0,7,7,1
4,0,0,0,0,0,0,0,1,2,0,1,3,0,0,0,0,2,7,0,0,4,6,0,1,0,0,0,0,2,1,0,0,0,0,0,0,5,2,4,23,8,15,13,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6,6,0,0,0,0,1,0,0,1,5,2,2,7,1,0,0,5,1,6,4,0,0,5,1,2,5,0,0,1,0,0,0,0,0,0,0,8,6,4,38,26,12,7,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
9,8,0,0,0,0,8,4,0,3,9,1,1,0,0,2,5,3,2,3,4,2,1,2,0,1,2,3,0,0,0,6,2,0,0,1,0,4,12,2,39,23,16,10,10,1,1,1,1,0,0,1,1,1,1,1,1,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
17,8,0,0,0,0,0,0,0,4,3,0,2,3,3,7,0,1,3,0,0,5,3,3,2,5,1,5,2,0,3,3,1,0,1,0,0,9,7,2,51,32,19,6,6,1,1,0,0,0,0,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
15,9,0,0,0,0,0,2,0,4,5,1,2,0,0,2,0,1,0,0,3,0,1,1,1,3,0,3,2,0,1,0,0,1,1,0,0,3,9,3,20,11,9,4,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13,6,0,0,0,0,1,1,0,4,4,2,9,0,0,0,0,0,0,0,0,0,2,4,1,0,3,0,0,4,2,0,0,1,1,5,2,7,8,11,25,14,11,12,12,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1
14,8,0,0,0,0,0,0,0,3,5,1,0,1,1,4,3,1,1,0,1,3,4,5,1,4,1,3,2,4,0,0,2,7,6,5,1,5,8,1,60,37,23,13,13,1,1,0,0,0,0,1,1,1,1,0,0,1,1,3,3,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
10,10,0,0,0,0,0,0,0,1,8,0,2,5,0,3,0,2,0,0,0,2,0,1,0,2,0,3,0,2,0,0,0,2,0,0,0,5,9,2,22,22,0,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
9,1,0,0,0,0,0,2,0,0,6,1,0,0,0,4,3,0,0,0,1,0,0,5,3,3,0,3,0,3,1,0,3,4,1,3,0,4,6,1,37,25,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
12,11,0,0,0,0,0,0,0,0,10,0,1,2,0,4,2,2,1,1,0,5,3,3,2,3,0,2,4,3,1,1,1,1,0,0,1,9,10,1,42,27,15,4,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4,0,1,1,0,0,0,2,0,0,4,2,1,0,0,0,0,1,2,2,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,11,7,4,8,8,1,1,0,0,0,0,2,2,1,1,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
14,14,0,0,0,0,1,2,0,5,11,2,0,3,2,4,2,3,1,4,4,3,2,4,2,7,6,11,2,4,5,6,4,4,0,4,4,17,16,2,91,57,34,7,7,1,1,1,1,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
12,6,0,0,1,0,6,10,0,1,5,0,1,1,0,3,1,2,0,1,2,1,2,2,5,6,3,2,4,4,1,2,5,2,1,2,1,3,6,1,53,28,25,12,12,1,1,0,0,0,0,1,1,1,1,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1
37,10,0,0,1,0,2,0,0,4,10,4,1,4,5,6,4,2,2,4,4,6,3,9,5,10,5,4,11,13,6,2,3,8,4,3,2,5,14,5,125,71,54,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
54,31,0,0,0,0,0,0,0,6,24,11,3,9,7,10,6,7,5,24,9,16,13,3,1,10,2,4,3,5,3,2,1,6,7,2,2,15,30,14,159,98,61,9,9,1,1,1,1,0,0,1,1,1,1,1,1,1,1,5,5,1,1,0,0,0,0,1,1,1,1,1,1,2,2,0
39,22,0,0,0,0,0,4,0,5,17,4,3,8,7,14,12,13,8,6,6,13,10,15,11,9,7,12,14,8,9,13,4,7,11,14,5,6,22,7,236,132,104,7,7,1,1,1,1,0,0,1,1,1,1,1,1,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2
32,8,0,1,3,0,0,2,0,2,15,0,6,6,1,7,4,2,2,11,1,9,5,5,3,9,6,8,5,5,3,8,6,9,4,9,3,21,17,6,131,88,43,18,18,1,1,0,0,0,0,0,0,3,3,1,1,1,1,5,5,1,1,0,0,1,1,0,0,1,1,0,0,9,9,0
25,18,0,0,0,0,1,1,0,2,19,0,1,9,3,5,1,4,3,1,5,8,6,8,6,6,6,11,3,2,3,4,7,2,1,1,3,3,21,1,111,64,47,42,42,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,12,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
16,7,0,0,0,0,0,0,0,2,5,1,3,6,4,3,3,7,1,5,4,4,1,1,2,4,4,1,5,0,1,4,2,5,3,1,1,32,7,4,72,41,31,6,7,1,1,0,0,0,0,1,1,1,1,0,0,0,0,3,3,1,1,1,1,0,0,1,1,0,0,0,0,4,4,1
12,5,0,0,0,1,0,0,0,0,7,0,2,5,4,4,7,5,2,4,2,5,4,5,8,8,5,4,3,2,4,4,3,2,1,2,0,5,7,2,93,50,43,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
12,5,0,0,0,0,5,1,0,0,6,1,0,2,2,4,0,0,1,3,2,1,4,6,0,6,2,5,2,0,3,4,1,1,1,3,0,4,6,1,53,35,18,14,14,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
25,15,0,0,0,0,0,4,0,2,15,1,2,6,0,7,2,7,5,2,3,16,10,0,1,5,3,2,2,3,3,5,2,7,1,4,3,9,17,3,99,64,35,15,15,1,1,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,4,4,0
11,5,1,1,3,3,5,10,2,0,5,0,1,1,0,4,0,0,2,0,0,3,0,0,2,1,0,1,0,0,1,2,1,1,1,1,2,3,5,1,23,14,9,11,12,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
6,4,0,0,0,0,0,1,0,0,5,0,1,0,0,3,0,4,1,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,1,18,16,2,5,5,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1
12,12,0,0,0,0,0,0,0,3,10,1,0,13,4,13,10,8,3,6,5,7,8,11,5,9,5,11,7,5,3,9,3,8,2,1,1,10,13,1,157,101,56,12,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,4,0,0,0,0,0,0,1,1,0,0,0,0,4,4,0
22,15,0,0,0,0,0,1,0,4,7,1,3,7,4,1,4,1,3,4,3,6,3,7,2,9,3,5,4,2,2,2,5,2,1,0,3,8,11,4,94,52,42,8,8,1,1,0,0,0,0,0,0,1,1,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
8,5,0,0,0,0,0,2,0,2,4,1,0,1,1,2,1,2,2,1,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4,6,1,17,10,7,3,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,4,4,1
9,5,0,0,0,0,5,0,0,0,5,0,2,1,1,7,1,2,2,5,0,4,2,5,1,4,1,2,2,2,3,0,0,0,0,0,0,4,5,2,45,32,13,14,14,1,1,0,0,0,0,1,1,1,1,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
35,17,0,0,0,0,0,0,0,4,13,2,1,9,6,7,10,9,6,12,3,8,12,6,4,9,5,8,6,8,8,10,5,8,4,4,4,27,17,3,171,98,73,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
12,6,0,0,0,5,3,4,0,3,3,2,0,0,0,0,0,2,0,0,2,3,0,4,0,2,0,1,2,4,2,1,1,5,0,0,0,6,6,2,29,22,7,6,6,1,1,0,1,0,0,1,1,1,1,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
28,21,1,0,1,0,10,2,2,5,21,5,3,2,7,5,2,6,2,11,7,8,3,7,6,9,4,4,6,5,7,5,2,11,5,2,4,14,26,8,132,75,57,18,18,1,1,1,1,0,0,1,1,1,1,0,0,1,1,7,7,2,2,0,0,0,0,1,1,2,2,0,0,14,14,0
33,21,0,0,0,0,1,0,0,9,13,14,4,5,2,3,2,4,1,6,0,0,2,9,2,1,1,5,1,2,3,0,3,2,2,0,1,25,22,18,62,41,21,12,11,1,1,1,1,0,0,1,1,1,1,1,1,1,1,3,3,0,0,0,0,0,0,2,2,0,0,1,1,13,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12,6,0,0,0,0,0,0,1,2,6,3,0,2,1,1,3,0,1,2,0,4,1,2,1,5,1,2,2,2,1,1,1,2,0,3,1,5,8,3,39,26,13,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1
14,7,0,0,0,0,0,0,0,1,5,1,1,7,4,0,4,6,2,5,3,7,6,2,3,3,3,3,2,0,2,1,2,3,3,1,0,4,6,2,76,40,36,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,5,5,1
14,0,0,0,0,0,0,3,0,2,2,0,2,1,2,2,1,3,3,0,1,1,0,2,2,3,1,5,3,2,2,2,0,4,5,0,2,3,4,2,47,25,22,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20,8,0,0,0,0,0,0,0,5,3,2,3,11,1,7,6,2,4,7,3,8,9,8,3,5,6,5,1,2,2,4,3,5,6,0,2,8,8,5,110,64,46,6,6,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,0,0,0,0,7,7,0
14,10,0,0,0,0,0,0,0,4,6,1,0,0,0,3,1,0,0,1,1,1,0,0,1,0,2,1,0,5,0,1,0,4,1,1,1,3,10,1,24,17,7,14,14,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
10,3,0,0,0,0,0,0,0,0,3,0,2,0,0,4,1,1,2,1,2,5,2,4,2,4,0,2,1,3,0,0,0,1,0,3,0,3,3,2,38,28,10,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12,10,0,0,0,0,0,1,0,3,9,3,0,5,0,3,1,2,0,1,1,4,1,2,2,0,2,4,2,2,0,1,0,0,1,0,0,10,12,3,34,24,10,13,13,1,1,1,1,0,0,1,1,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,1,0,0,0,0,10,10,1
14,0,0,0,0,0,2,2,0,5,14,1,0,2,3,4,2,3,1,6,2,1,4,3,1,5,3,0,0,2,1,2,0,1,0,0,0,7,19,1,46,29,17,15,15,0,0,0,0,0,0,1,1,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1
10,8,0,0,0,0,0,2,0,1,11,3,3,1,1,4,4,0,0,0,0,0,1,2,2,2,2,1,1,3,1,6,1,0,1,0,0,6,12,6,33,19,14,6,6,1,1,0,0,0,0,1,1,1,1,0,0,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,10,10,1
12,11,0,0,0,0,0,0,0,3,7,0,1,2,0,4,2,2,0,3,2,4,1,1,4,4,1,2,1,1,2,3,0,2,0,3,0,9,10,1,44,31,13,11,11,1,1,1,1,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
12,5,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,0,3,1,0,1,1,3,2,2,0,2,3,1,1,1,0,2,1,3,1,2,4,1,30,17,13,14,14,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,4,1
54,33,0,0,0,0,2,2,2,11,30,4,3,9,7,18,6,16,9,8,7,12,11,15,4,13,15,12,7,7,13,15,12,18,13,6,12,5,41,7,265,149,116,16,16,1,1,1,1,0,0,1,1,0,0,1,1,0,0,8,8,0,0,0,0,0,0,1,1,0,0,0,0,7,7,2
20,14,0,0,0,0,3,4,0,5,21,2,3,0,0,1,0,1,4,3,0,4,2,2,1,14,4,4,2,6,2,5,3,11,4,8,1,3,26,5,82,59,23,16,16,1,1,0,0,0,0,1,1,1,1,0,0,1,1,4,4,1,1,0,0,0,0,1,1,1,1,0,0,14,14,0
12,9,0,0,4,0,9,11,7,2,6,1,0,1,1,0,1,2,1,1,0,0,4,0,3,1,0,1,3,2,1,1,0,1,3,1,1,4,8,1,29,11,18,12,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12,7,1,0,1,0,7,4,0,5,6,3,2,10,2,9,5,6,0,1,3,5,3,7,3,7,4,5,2,4,1,4,1,1,0,1,1,9,11,5,85,60,25,6,6,1,1,0,0,0,0,1,1,0,0,0,0,1,1,6,6,1,1,0,0,0,0,1,1,0,0,0,0,17,17,0
15,11,0,0,0,0,0,0,0,3,10,2,4,2,0,3,2,0,0,2,2,3,2,4,2,7,2,3,0,1,2,2,1,3,1,2,1,13,13,6,47,32,15,10,10,1,1,1,1,0,0,1,1,0,0,1,1,0,0,8,8,2,2,0,0,0,0,1,1,0,0,0,0,4,4,1
15,15,0,0,1,2,14,3,5,8,8,4,3,4,2,3,4,5,3,5,4,1,7,3,3,4,4,2,1,1,4,3,3,4,4,2,5,12,16,7,92,45,47,19,19,1,1,1,1,0,0,1,1,1,1,0,0,0,0,7,7,1,1,0,0,0,0,1,1,0,0,0,0,8,8,0
13,6,0,0,0,0,0,0,0,1,3,1,0,4,0,2,0,0,0,1,0,1,0,3,1,2,1,0,0,2,0,2,0,0,0,1,0,2,4,1,22,19,3,6,6,0,0,0,0,0,0,2,2,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
13,1,9,9,6,9,9,10,10,0,10,0,1,5,6,2,1,2,1,3,3,4,2,4,5,2,6,3,0,2,2,0,0,4,4,4,1,8,10,1,74,39,35,13,13,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,3,1,1,0,0,0,0,1,1,0,0,0,0,7,7,1
7,6,0,0,0,0,0,0,0,0,4,0,1,0,0,7,6,11,2,15,9,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,2,4,1,59,37,22,12,12,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13,9,0,1,0,1,0,5,0,0,8,1,2,0,1,8,2,1,1,2,1,2,0,2,1,2,1,4,0,0,0,0,0,1,2,0,2,6,8,3,33,22,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
26,9,0,0,0,0,2,0,0,1,10,0,1,7,1,5,1,1,2,3,0,3,6,7,3,5,3,6,1,1,3,3,1,5,3,4,1,10,11,1,75,50,25,4,4,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12,7,0,0,0,0,0,0,0,3,3,2,0,5,1,5,4,0,1,2,4,4,3,8,1,8,3,0,0,2,0,1,4,1,1,0,1,8,6,2,61,36,25,2,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1
10,8,0,0,0,0,0,0,0,2,5,2,1,2,3,2,4,3,1,3,4,3,2,3,2,4,0,2,4,1,2,1,2,0,0,0,0,20,7,3,48,24,24,9,9,1,1,0,0,0,0,0,0,1,1,0,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1
12,0,4,1,1,4,1,2,2,2,3,0,2,1,0,0,0,2,1,4,1,0,0,1,3,0,0,1,1,2,0,0,3,1,1,1,2,11,5,2,25,13,12,5,5,1,1,1,1,0,0,0,0,1,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1
15,15,0,0,0,0,0,0,0,2,12,1,0,1,4,6,5,11,8,8,7,0,3,4,2,4,2,9,2,7,4,8,4,3,1,1,2,8,14,1,114,68,46,19,19,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,5,5,0
14,13,1,1,1,1,1,5,0,6,13,2,2,2,1,2,1,0,1,2,0,3,1,6,0,1,0,2,3,1,2,4,1,2,1,4,0,6,19,4,40,29,11,9,9,2,2,0,0,0,0,1,1,1,1,0,0,1,1,2,2,0,0,0,0,1,1,0,0,1,1,0,0,15,15,1
23,4,0,0,0,0,0,0,0,1,2,1,2,3,0,0,0,4,7,1,1,2,1,5,1,2,2,1,1,2,1,2,0,2,4,2,4,4,3,3,48,26,22,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
13,5,0,0,0,0,0,0,0,1,3,0,1,1,0,0,1,0,0,0,0,1,1,2,0,0,1,3,1,1,0,2,0,1,0,0,3,8,4,1,18,11,7,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
26,10,0,0,0,0,0,1,0,4,6,0,2,0,1,1,2,4,5,2,1,2,2,3,2,1,0,3,1,2,4,5,2,1,1,1,1,8,10,2,47,25,22,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
12,5,0,0,0,0,0,7,0,0,6,1,1,1,0,6,1,6,2,5,1,5,2,3,2,2,2,4,1,1,2,3,1,1,2,1,2,5,6,2,56,38,18,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
58,37,1,0,1,1,3,0,0,16,32,7,7,19,4,12,4,6,3,7,12,10,6,14,7,27,10,8,7,10,10,12,15,6,9,7,7,6,48,14,232,138,94,49,59,1,1,0,0,1,1,1,1,1,2,1,1,1,1,7,9,1,2,17,17,1,1,1,1,1,1,1,1,21,23,2
9,9,0,0,0,0,0,0,0,2,11,3,0,11,9,9,9,4,3,3,7,11,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,85,45,40,19,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
13,11,0,0,0,0,0,0,0,3,8,2,0,3,1,3,4,2,5,6,3,1,0,3,2,2,2,5,2,7,5,5,4,5,2,1,1,8,11,2,74,43,31,8,8,0,0,0,0,0,0,1,1,1,1,0,0,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
11,7,0,0,0,0,0,0,0,1,5,0,2,1,1,3,0,1,3,5,1,1,2,1,4,2,2,3,4,2,4,2,2,4,0,0,0,3,6,2,48,25,23,3,3,1,1,0,0,0,0,1,1,1,1,0,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1
25,2,0,0,0,0,0,4,5,2,3,4,2,3,1,3,0,1,3,4,1,9,1,5,2,6,4,5,7,6,7,0,1,6,0,1,0,21,5,6,76,49,27,9,9,1,1,0,0,0,0,1,1,1,1,1,1,1,1,5,5,1,1,0,0,1,1,1,1,0,0,0,0,33,33,0
6,5,0,0,0,0,0,0,0,2,3,0,1,5,7,4,4,3,1,11,6,16,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,1,66,40,26,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
27,27,0,0,4,0,2,5,9,8,26,8,6,9,6,13,4,9,3,4,2,10,8,12,7,9,3,17,10,13,5,15,9,13,6,12,4,24,34,14,205,138,67,28,28,1,1,1,1,0,0,1,1,1,1,1,1,0,0,14,14,4,4,0,0,0,0,0,0,0,0,0,0,15,15,2
12,9,0,0,0,0,4,6,0,1,8,0,1,3,0,1,1,0,1,4,0,3,2,2,1,2,2,5,3,5,2,5,1,6,0,3,2,9,9,1,54,39,15,13,13,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
32,18,0,0,0,0,0,0,0,5,15,4,0,9,3,6,0,5,2,9,7,8,13,4,6,10,6,9,9,14,5,3,4,7,4,4,5,6,20,4,155,91,64,14,14,1,1,0,0,0,0,1,1,1,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
